movieId,title,imdbId,date,plot,g_adventure,g_animation,g_children,g_comedy,g_fantasy,g_romance,g_action,g_crime,g_thriller,g_drama,g_horror,g_mystery,g_sci-fi,g_war,g_musical,g_imax,g_documentary,g_western,g_film-noir,g_(no,g_genres,g_listed),d_johnlasseter,d_joejohnston,d_howarddeutch,d_charlesshyer,d_michaelmann,d_sydneypollack,d_peterhyams,d_martincampbell,d_robreiner,d_melbrooks,d_oliverstone,d_rennyharlin,d_martinscorsese,d_anglee,d_allisonanders,d_alexandrerockwell,d_robertrodriguez,d_quentintarantino,d_chuckjones,d_steveoedekerk,a_tomhanks,a_timallen,a_donrickles,a_jimvarney,a_wallaceshawn,a_johnratzenberger,a_anniepotts,a_johnmorris,a_erikvondetten,a_lauriemetcalf,a_r.leeermey,a_sarahrayne,a_pennjillette,a_jackangel,a_spenceraste,a_gregberg,a_lisabradley,a_kendallcunningham,a_debiderryberry,a_codydorkin
105504,captain phillips ,1535109,2013,"captain phillips is a multi-layered examination of the 2009 hijacking of the u.s. container ship maersk alabama by a crew of somali pirates. it is - through director paul greengrass's distinctive lens - simultaneously a pulse-pounding thriller, and a complex portrait of the myriad effects of globalization. the film focuses on the relationship between the alabama's commanding officer, captain richard phillips (two time academy award®-winner tom hanks), and the somali pirate captain, muse (barkhad abdi), who takes him hostage. phillips and muse are set on an unstoppable collision course when muse and his crew target phillips' unarmed ship; in the ensuing standoff, 145 miles off the somali coast, both men will find themselves at the mercy of forces beyond their control.",1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105844,12 years a slave ,2024544,2013,"based on an incredible true story of one man's fight for survival and freedom. in the pre-civil war united states, solomon northup, a free black man from upstate new york, is abducted and sold into slavery. facing cruelty personified by a malevolent slave owner, as well as unexpected kindnesses, solomon struggles not only to stay alive, but to retain his dignity. in the twelfth year of his unforgettable odyssey, solomon's chance meeting with a canadian abolitionist will forever alter his life.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106002,ender's game ,1731141,2013,"the earth was ravaged by the formics, an alien race seemingly determined to destroy humanity. fifty years later, the people of earth remain banded together to prevent their own annihilation from this technologically superior alien species. ender wiggin, a quiet but brilliant boy, may become the savior of the human race. he is separated from his beloved sister and his terrifying brother and brought to battle school in orbit around earth. he will be tested and honed into an empathetic killer who begins to despise what he does as he learns to fight in hopes of saving earth and his family.",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106072,thor: the dark world ,1981115,2013,"thousands of years ago, a race of beings known as dark elves tried to send the universe into darkness by using a weapon known as the aether. warriors from asgard stopped them, but their leader malekith (christopher eccleston) escaped to wait for another opportunity. the warriors find the aether, and since it cannot be destroyed, they try to hide it. in the present day, jane foster (natalie portman) awaits the return of thor (chris hemsworth), although it has been two years since they last saw once another. in the meantime, thor has been trying to bring peace to the nine realms. jane discovers an anomaly similar to the one that brought thor to earth. she goes to investigate, finds a wormhole, and is sucked into it. back on asgard, thor wishes to return to earth, but his father, odin (sir anthony hopkins), refuses to let him. thor learns from heimdall (idris elba), who can see into all of the realms, that jane disappeared. thor then returns to earth just as jane reappears. however, when some policemen try to arrest her, an unknown energy repulses them. thor then brings jane to asgard to find out what happened to her. when the energy is released again, they discover that when jane disappeared, she crossed paths with the aether and it entered her. malekith, upon sensing that the time to strike is now, seeks out the aether. he attacks asgard and thor's mother frigga (rene russo) is killed protecting jane. odin wants to keep jane on asgard so that malekith will come. thor disagrees with his plan, so with his cohorts, he decides to take jane away. he enlists the aid of his brother, loki (tom hiddleston). unfortunately, loki's motivations remain unknown.",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106100,dallas buyers club ,790636,2013,"dallas 1985. electrician and sometimes rodeo bull rider ron woodroof lives hard, which includes heavy smoking, drinking, drug use (primarily cocaine) and casual sex. he is racist and homophobic. while in the hospital on a work related injury, the doctors discover and inform him that he is hiv+, and that he will most-likely die within thirty days. ron is initially in angry denial that he would have a disease that only ""faggots"" have, but upon quick reflection comes to the realization that the diagnosis is probably true. he begins to read whatever research is available about the disease, which at this time seems to be most effectively treated by the drug azt. azt, however, is only in the clinical trials stage within the us. incredulous that he, as a dying man, cannot pay for any drug which may save or at least prolong his life, he goes searching for it by whatever means possible. it eventually leads him to mexico and a ""dr."" vass, an american physician whose license was revoked in the us because of his aids related work against us regulations. dr. vass leads ron to a cocktail of other drugs, some vitamins, he believes are more effective in treating the symptoms, since the virus, as ron learns, will always be in the system of those who have been exposed to it. ron begins to smuggle these drugs not approved by the fda into the us, not only for his own use but for sale to other hiv+ persons. in this venture, he goes into an unlikely partnership with a hiv+ transgender woman named rayon, who he met in the hospital and who has greater contact with aids patients through the gay community. as they try to work both above ground to get the meds to those that need them and underground to avoid detection by especially the fda, ron comes up with an idea to circumvent the fact of selling the drugs - which are not considered drugs yet since they are not fda approved - directly to the hiv+ population, which then should should not be against the law. richard barkley and dr. sevard, the fda's lead man on the file and one of ron's doctors respectively, the latter who sees clinical trials as the only way to determine the efficacy of drugs despite the fact that ron and others would have probably died already without these drugs, try to stop ron and rayon at every turn. caught in the middle is dr. eve saks, another of ron's doctors, who understands why policies are in place, but who can sympathize with ron, rayon and others - all her patients, directly or indirectly - in their situation.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106487,the hunger games: catching fire ,1951264,2013,"twelve months after winning the 74th hunger games, katniss everdeen and her partner peeta mellark must go on what is known as the victor's tour, wherein they visit all the districts, but before leaving, katniss is visited by president snow who fears that katniss defied him a year ago during the games when she chose to die with peeta. with both katniss and peeta declared the winners, it is fueling a possible uprising. he tells katniss that while on tour she better try to make sure that she puts out the flames or else everyone she cares about will be in danger.",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106489,"hobbit: the desolation of smaug, the ",1170358,2013,"after successfully crossing over (and under) the misty mountains, thorin and company must seek aid from a powerful stranger before taking on the dangers of mirkwood forest--without their wizard. if they reach the human settlement of lake-town it will be time for the hobbit bilbo baggins to fulfill his contract with the dwarves. the party must complete the journey to lonely mountain and burglar baggins must seek out the secret door that will give them access to the hoard of the dragon smaug. and, where has gandalf got off to? and what is his secret business to the south?",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106696,frozen ,2294629,2013,"fearless optimist anna teams up with rugged mountain man kristoff and his loyal reindeer sven and sets off on an epic journey to find her sister elsa, whose icy powers have trapped the kingdom of arendelle in eternal winter. encountering everest-like conditions, mystical trolls and a hilarious snowman named olaf, anna and kristoff battle the elements in a race to save the kingdom. from the outside elsa looks poised, regal and reserved, but in reality she lives in fear as she wrestles with a mighty secret: she was born with the power to create ice and snow. it's a beautiful ability, but also extremely dangerous. haunted by the moment her magic nearly killed her younger sister anna, elsa has isolated herself, spending every waking minute trying to suppress her growing powers. her mounting emotions trigger the magic, accidentally setting off an eternal winter that she can't stop. she fears she's becoming a monster and that no one, not even her sister, can help her.",1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106782,"wolf of wall street, the ",993846,2013,"in the early 1990s, jordan belfort teamed with his partner donny azoff and started brokerage firm stratton oakmont. their company quickly grows from a staff of 20 to a staff of more than 250 and their status in the trading community and wall street grows exponentially. so much that companies file their initial public offerings through them. as their status grows, so do the amount of substances they abuse, and so do their lies. they draw attention like no other, throwing lavish parties for their staff when they hit the jackpot on high trades. that ultimately leads to belfort featured on the cover of forbes magazine, being called ""the wolf of wall st."". with the fbi onto belfort's trading schemes, he devises new ways to cover his tracks and watch his fortune grow. belfort ultimately comes up with a scheme to stash their cash in a european bank. but with the fbi watching him like a hawk, how long will belfort and azoff be able to maintain their elaborate wealth and luxurious lifestyles?",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106916,american hustle ,1800241,2013,"a fictional film set in the alluring world of one of the most stunning scandals to rock our nation, american hustle tells the story of brilliant con man irving rosenfeld (christian bale), who along with his equally cunning and seductive british partner sydney prosser (amy adams) is forced to work for a wild fbi agent richie dimaso (bradley cooper). dimaso pushes them into a world of jersey powerbrokers and mafia that's as dangerous as it is enchanting. jeremy renner is carmine polito, the passionate, volatile, new jersey political operator caught between the con-artists and feds. irving's unpredictable wife rosalyn (jennifer lawrence) could be the one to pull the thread that brings the entire world crashing down.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106918,"secret life of walter mitty, the ",359950,2013,"the manager of the negative assets sector of life magazine, walter mitty, has been working for sixteen years for the magazine and has a tedious life, not going anywhere but from his home to his job and vice-versa. he is an escapist, daydreaming into a world of fantasy many times a day. walter has a crush on the recently hired cheryl melhoff but he is too shy to invite her on a date and he is trying to contact her via online dating. the magazine is preparing to release its last printed edition and the loathsome manager of transition ted hendricks is preparing an inevitable downsizing over the next few days. walter has been the liaison between the magazine and the mysterious independent photographer sean o'connell who has sent to him a package of negatives and a wallet as a gift for his work. sean also suggests to the senior management the use of negative 25 for the cover of the last edition. however, walter cannot find the negative that is missing. walter has no means to contact sean and finds a clue that he might be in greenland. he decides to travel to greenland to track sean down in the beginning of an unbelievable adventure.",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106920,her ,1798709,2013,"theodore is a lonely man in the final stages of his divorce. when he's not working as a letter writer, his down time is spent playing video games and occasionally hanging out with friends. he decides to purchase the new os1, which is advertised as the world's first artificially intelligent operating system, ""it's not just an operating system, it's a consciousness,"" the ad states. theodore quickly finds himself drawn in with samantha, the voice behind his os1. as they start spending time together they grow closer and closer and eventually find themselves in love. having fallen in love with his os, theodore finds himself dealing with feelings of both great joy and doubt. as an os, samantha has powerful intelligence that she uses to help theodore in ways others hadn't, but how does she help him deal with his inner conflict of being in love with an os?",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107348,anchorman 2: the legend continues ,1229340,2013,"having left san diego for new york city, ron burgundy is living the high life with his wife veronica corningstone and son walter burgundy. however, when the boss decides to promote veronica to full time lead anchor and fire ron, everything changes. now heading back to san diego, ron is washed up and working part time at sea world. his shot at redemption though comes in the form of a man named freddie schapp, who's an executive producer at the global news network, the world's first 24 hour round the clock news channel. he hires ron, who proceeds to reunite the news team of champ, brick, and brian, and head back to new york city. while there ron and his news team are given the graveyard shift and a challenge. ron comes up with a radical new idea to transform the news and that puts him at the top of the game once again. but how long will ron's newfound fame last? and will brick finally find true love?",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
